Influencer ID,Category,Tiktok Category,Video ID,Video Desc,View Counts,Temporal
3d_heroes,Art,Art|Technology,6812723661296946437,3d Printed Squirtle! What should I print next? #pokemon #squirtle #levelup #fyp,4914083,2020/04/07
3d_heroes,Art,Art|Technology,6728809776769256710,3d Printed Omnidroid! See the finished print in my next video! #incredibles #3dprint #tiktokpartner,618805,2019/08/25
3d_heroes,Art,Art|Technology,6770475906914946309,3d Printed Darth Vader! Check out the next video to see it with the support removed! #starwars #darthvader #bestofthedecade #tiktokpartner,200797,2019/12/15
3d_heroes,Art,Art|Technology,6760820179082546438,3d Printed Batman! #batman #dcuniverse #hero #tiktokpartner,190891,2019/11/19
3d_heroes,Art,Art|Technology,6723398280023231749,3d Printed Mjolnir! #satisfying #thor #foryou #tiktokpartner,182979,2019/08/10
3d_heroes,Art,Art|Technology,6813522122082733318,3d Printed Bulbasaur! What should I print next? #pokemon #3dprinting #bulbasaur #fyp,180101,2020/04/09
3d_heroes,Art,Art|Technology,6739319955533106438,3d Printed Baymax! Sadly he’s missing a hand. 😢 #fail #baymax #disney #tiktokpartner,175684,2019/09/22
3d_heroes,Art,Art|Technology,6722931453191130373,3d Printed Thanos! Comment who I should print next! #avengers #thanos #marvel #tiktokpartner,135755,2019/08/09
3d_heroes,Art,Art|Technology,6816414971824573701,3d Printed Harry Potter! Make sure you follow my insta to see more awesome time lapses!,90247,2020/04/17
3d_heroes,Art,Art|Technology,6719522439623101702,3d Printed Spider-Man! #spiderman #marvel #oddlysatisfying #tiktokpartner,88897,2019/07/31
3d_heroes,Art,Art|Technology,6744035360147246342,3d Printed Appa! Can you name what show it’s from? #animal #flying #3dprint #tiktokpartner,87508,2019/10/05
3d_heroes,Art,Art|Technology,6740479926878670085,3d Printed Groot! Check out the difference in quality compared to my first video! #insane #groot #marvel #tiktokpartner,54521,2019/09/25
3d_heroes,Art,Art|Technology,6731400992862080262,3d Printed Stan Lee! #hero #rip #marvel #tiktokpartner,52943,2019/09/01
3d_heroes,Art,Art|Technology,6752245749368638726,3d Printed Patrick! #spongebob #patrick #comedy #tiktokpartner,42915,2019/10/27
3d_heroes,Art,Art|Technology,6729914544178744582,3d Printed Millennium Falcon! #starwars #satisfying #3dprint #tiktokpartner,31485,2019/08/28
3d_heroes,Art,Art|Technology,6822076674016824581,3d Printed Venom! What should I print next? #marvel #villain #3dprinting #satisfying,30771,2020/05/02
3d_heroes,Art,Art|Technology,6811373751557459205,Testing out different angles! Do you like the first or second? Let me know in the comments! #testing #boat #tech #fyp,24350,2020/04/03
3d_heroes,Art,Art|Technology,6812056739626732805,3d Printed Elsa! #frozen #disney #3dprinting #bringitback,23417,2020/04/05
3d_heroes,Art,Art|Technology,6728806613009976581,Cap’s Shield! Watch it print in my last video! Did you guess it right? #showcase #tiktokpartner,22834,2019/08/25
3d_heroes,Art,Art|Technology,6785318991943535878,3d Printed Toy Story Alien! #pixar #3dprinting #likeachamp #toystory,20112,2020/01/24
3d_heroes,Art,Art|Technology,6812401867360980229,3d Printed Elsa Walkaround! #disney #elsa #frozen #wow,18640,2020/04/06
3d_heroes,Art,Art|Technology,6728878665439923462,Wow! 3d Printed Omnidroid! Watch it print in my last video! #incredibles #3dprint #tiktokpartner,18047,2019/08/25
3d_heroes,Art,Art|Technology,6773073907332271366,I have too many 3d printed things. Should I do a giveaway? #3dprinting #showcase #art #tiktokpartner,17572,2019/12/22
3d_heroes,Art,Art|Technology,6773054115397389574,3d Printed Reaper from Overwatch! Check out the next video to see him without supports! #overwatch #gaming #reaper #tiktokpartner,17384,2019/12/22
3d_heroes,Art,Art|Technology,6810573078515551494,FINALLY got a new printer! What should I make for the first video? #new #3dprinting #tech #science,17332,2020/04/01
3d_heroes,Art,Art|Technology,6813521736319978757,3d Printed Squirtle Walkaround! #pokemon #3dprinting #freezeframe #wow,17231,2020/04/09
3d_heroes,Art,Art|Technology,6723972238028131590,3d Printed Darth Vader! #starwars #disney #foryou #tiktokpartner,17063,2019/08/12
3d_heroes,Art,Art|Technology,6773059244737449221,3d Printed Reaper Walkaround! #overwatch #3dprinting #technology #tiktokpartner,16404,2019/12/22
3d_heroes,Art,Art|Technology,6770903263182212357,3d Printed Darth Vader! #starwars #disney #villain #tiktokpartner,14676,2019/12/16
3d_heroes,Art,Art|Technology,6725484521430535429,Can you guess what it is?? Find out in my next video! #superhero #marvel #surprise #tiktokpartner,14603,2019/08/16
ama.beee,Art,Tutorials|Art|Vlog,6861123062876687621,tag me if you duet! #fyp #foryou #drawing #sketch,6677227,2020/08/15
ama.beee,Art,Tutorials|Art|Vlog,6855119026390142214,tag me if you duet!! #fyp #foryou #drawing #sketch,2788048,2020/07/30
ama.beee,Art,Tutorials|Art|Vlog,6859136213476068613,@jackwilliams69420 #fyp #foryou #drawing #sketch,1569778,2020/08/10
ama.beee,Art,Tutorials|Art|Vlog,6854034051154709766,i’ve been wanting to get back into drawing again #fyp #foryou #drawing #sketch,478243,2020/07/27
ama.beee,Art,Tutorials|Art|Vlog,6877929064104004865,@philthesituation #fyp #foryou #drawing #sketch,74983,2020/09/30
ama.beee,Art,Tutorials|Art|Vlog,6858367001509858565,tag me if you duet! :) #fyp #drawing #sketch #art,73678,2020/08/08
ama.beee,Art,Tutorials|Art|Vlog,6854930846797942022,tag me if you duet :) #fyp #foryou #drawing #sketch,65372,2020/07/30
ama.beee,Art,Tutorials|Art|Vlog,6861496010691185926,tag me if you duet! #fyp #foryou #drawing #sketch,65359,2020/08/16
ama.beee,Art,Tutorials|Art|Vlog,6856561098624224518,tag me if you duet :)  #fyp #foryou #sketch #drawing,64716,2020/08/03
ama.beee,Art,Tutorials|Art|Vlog,6876818239977032965,repost cause it didn’t get the love it deserves #fyp #foryou #drawing #sketch #CrucialCatch #BeConvincing,61351,2020/09/27
ama.beee,Art,Tutorials|Art|Vlog,6854304688993537285,quick sketch #fyp #foryou #drawing #sketch #art,61325,2020/07/28
ama.beee,Art,Tutorials|Art|Vlog,6855491738706988294,tag me if you duet! #fyp #foryou #drawing #sketch,61065,2020/07/31
ama.beee,Art,Tutorials|Art|Vlog,6859410201724914950,Reply to @lebrocolli_james how am i supposed to give sponge bob a beard 🤨 #fyp #foryou #drawing #sketch,58254,2020/08/11
ama.beee,Art,Tutorials|Art|Vlog,6855375907507457285,#duet with @ethanlechevalier4 i really hope you like it! #fyp #foryou #drawing #sketch,58090,2020/07/31
ama.beee,Art,Tutorials|Art|Vlog,6865948590569835781,@johnnycoolmanbro #fyp #foryou #drawing #sketch,58083,2020/08/28
ama.beee,Art,Tutorials|Art|Vlog,6857684648475036934,tag me if you duet! :) #fyp #foryou #drawing #sketch,57710,2020/08/06
ama.beee,Art,Tutorials|Art|Vlog,6855864717152390406,tag me if you duet! :) #fyp #foryou #sketch #drawing,57600,2020/08/01
ama.beee,Art,Tutorials|Art|Vlog,6855342070215822597,help a broke college student out :) #fyp #foryou #sketch #drawing,56327,2020/07/31
ama.beee,Art,Tutorials|Art|Vlog,6855881242798214406,yeah i suck at transitions 😔 #fyp #foryou #drawing #art,55964,2020/08/01
ama.beee,Art,Tutorials|Art|Vlog,6855424547332623622,"#duet with @johnnajamfnj ignore that eraser piece, hope you like it :) #fyp #foryou #art #drawing #sketch",55573,2020/07/31
ama.beee,Art,Tutorials|Art|Vlog,6867600476616019205,tag me if you duet! #fyp #foryou #drawing #sketch,54056,2020/09/02
ama.beee,Art,Tutorials|Art|Vlog,6855371246004161797,#duet with @phoen1ix hope you like it! #fyp #foryou #drawing #sketch,54000,2020/07/31
ama.beee,Art,Tutorials|Art|Vlog,6859996274297523462,tag me if you duet! follow my ig! #fyp #foryou #drawing #sketch,53429,2020/08/12
ama.beee,Art,Tutorials|Art|Vlog,6855421785811258630,#duet with @sucklemybuckles i hope youll like it :) #fyp #foryou #drawing #sketch,51663,2020/07/31
ama.beee,Art,Tutorials|Art|Vlog,6855861907254021381,follow my ig for more of my art work! #fyp #foryou #drawing #sketch @rollin20mak11,50589,2020/08/01
ama.beee,Art,Tutorials|Art|Vlog,6860507867921911046,@hayleeconklin0 #fyp #foryou #drawing #sketch,50248,2020/08/14
ama.beee,Art,Tutorials|Art|Vlog,6855918011832945925,@flembag.jones #fyp #foryou #drawing #sketch,49291,2020/08/01
ama.beee,Art,Tutorials|Art|Vlog,6857247895507307781,@203.yedi hope you like it! #fyp #foryou #drawing #sketch,48598,2020/08/05
ama.beee,Art,Tutorials|Art|Vlog,6876132670271786246,@yppatel02 i really hope you guys like this :) #fyp #foryou #drawing #sketch,48019,2020/09/25
ama.beee,Art,Tutorials|Art|Vlog,6858358859724098821,@thetonyshow.1 #fyp #drawing #sketch,47898,2020/08/08
artbynikkigee,Art,Art,6951902761881488645,#fyp #acrylicpainting #paintingideas #paintingtutorial #art #artist,15691669,2021/04/17
artbynikkigee,Art,Art,6916893595844889861,#MoneyTok #acrylicpainting #fluidartist #fluidpainting,15216623,2021/01/13
artbynikkigee,Art,Art,6938772534343077126,#storytime #acrylicpainting #arttherapy #fluidart #artist #fyp #fluidpainting,5989010,2021/03/13
artbynikkigee,Art,Art,6844031914278522117,Enjoy this satisfying acrylic pour and happy pride month❤️🧡💛💚💙💜 #pride #acrylicpour #rainbow #fyp #ally #artist #painting #foryou,4868134,2020/06/30
artbynikkigee,Art,Art,6957819797828553990,😂 #notmysound #acrylicpainting #acrylicpouring #fluidartist #fluidart #fyp,4192462,2021/05/03
artbynikkigee,Art,Art,6914680710662049029,#fyp #acrylicpainting #Homemade #InLove #fluidartist #fluidpainting,1201428,2021/01/07
artbynikkigee,Art,Art,6935580897227951365,#fluidartist #arttherapy #fyp #fluidart #fire #acrylicpainting #satisfiying #10kartist #fluidpainting #relatable,1054182,2021/03/04
artbynikkigee,Art,Art,6955232050328685830,#marble #paintingtutorial #paintingideas #acrylicpour #acrylicpainting #fluidart #fluisartist #liquidart #fyp,1028002,2021/04/26
artbynikkigee,Art,Art,6964533680802991366,🐳 #whale #painting #acrylicpour #fluidart #paintingidea #fyp,940927,2021/05/21
artbynikkigee,Art,Art,6965191972340518150,#acrylicpainting #paintingideas #fyp #art,893115,2021/05/23
artbynikkigee,Art,Art,6949295534968540422,It was his sister. #notmysound #acrylicpouring #fluidartist #acrylicpainting #artist #fyp,698664,2021/04/10
artbynikkigee,Art,Art,6919577953709968646,#storytime #acrylicpainting #myart #acrylicpour #fluidartist #etsyshop #realtime,677251,2021/01/20
artbynikkigee,Art,Art,6946742293546175750,Painting with a dustpan! #notmysound #fyp #artist #acrylicpouring #fluidartist #fluidart,632535,2021/04/03
artbynikkigee,Art,Art,6978103851643702533,#acrylicpainting #storytime #fluidartist #flower #fyp,435348,2021/06/27
artbynikkigee,Art,Art,6917048095566089478,#karens #acrylicpainting #homemade,411574,2021/01/13
artbynikkigee,Art,Art,6975856789216578822,#storytime #acrylicpainting #fy #fluidartist,396966,2021/06/20
artbynikkigee,Art,Art,6917057393780133126,Reply to @rila_8kkuma_  #rainbow #colorful #acrylicpainting #fluidartist #etsyshop,373735,2021/01/13
artbynikkigee,Art,Art,6846117676700486918,Ill be staying in and painting as long as I can 🙂 #quarantine#Cottagecore #artist #acrylicpainting #nikkigee #etsyfinds #fyp,353830,2020/07/06
artbynikkigee,Art,Art,6980427895537765638,#storytime #fyp #acrylics #fluidartist,327867,2021/07/03
artbynikkigee,Art,Art,6938919917144018182,#artist #fyp #acrylicpainting #arttherapy #fluidart #fluidpainting #fluidartist,325827,2021/03/13
artbynikkigee,Art,Art,6917778694631066885,Reply to @brendankelley8  different technique. #fluidartist #acrylicpainting #satisfying,323954,2021/01/15
artbynikkigee,Art,Art,6938912605931064581,#DoTheScottsSlide #teachersoftiktok #dancing #dancer #teacher #springbreak #teacherlife,289069,2021/03/13
artbynikkigee,Art,Art,6977038044863991046,#fyp #acrylicpaintingtutorial #acrylicpainting #flyidart #fluidartist #rainbow,231337,2021/06/24
artbynikkigee,Art,Art,6974529753743199494,#rainbow #fyp #acrylicpainting #fluidartist #ally #loveislove,229904,2021/06/17
artbynikkigee,Art,Art,6917323513745444101,#fluidart #concretepavement #patio #acrylicpainting,200790,2021/01/14
artbynikkigee,Art,Art,6917246865129983237,Reply to @ibe.laflaunty #PepsiApplePieChallenge  #eyegasm #hyponotize #fluidart #etsyshop,193383,2021/01/14
artbynikkigee,Art,Art,6980696569892916486,#fyp #acrylicpainting #fluidartist #fluidart #acrylics,188067,2021/07/03
artbynikkigee,Art,Art,6939355080072252677,Help me pay for the hole in the wall by interacting with this video 🥲😭 #fyp #foryou #cashapp #nobodysgonnaknow #suitelife,184780,2021/03/14
artbynikkigee,Art,Art,6973869757724380422,#fyp #paintingart #acrylicpainting,166494,2021/06/15
artbynikkigee,Art,Art,6955094155018210566,#satisfy #relax #fluidartist #fluidart #acrylicpainting #abstractpainting #fyp #paintingideas #artist,162764,2021/04/25
avanoellemosley,Art,Interviews|Art,6769739981796756741,omg arent we the cutest couple doe🥰🤪🤩🥺 #worm #wormonastring,7762214,2019/12/13
avanoellemosley,Art,Interviews|Art,6802011899673414917,I REALLY REALLY HATE THIS THO LIKE ITS AN ACTUAL ISSUE OK,4399108,2020/03/09
avanoellemosley,Art,Interviews|Art,6899555759797849349,⚠️TW⚠️WHOLESOME ART CONTENT,3864872,2020/11/27
avanoellemosley,Art,Interviews|Art,6878725448923221254,im gonna be reposting a lot of my biggest tiktoks just because yall dont rememBER how iconic i used to be HAHA jk,2228686,2020/10/02
avanoellemosley,Art,Interviews|Art,6844342937938152710,the howcast youtube girl didnt teach me anything,1897577,2020/07/01
avanoellemosley,Art,Interviews|Art,6538879429731423247,this might be the stupidest thing I ever have made and ever will make ,1805880,2018/03/31
avanoellemosley,Art,Interviews|Art,6567351796417694982,what is the temperature where you live? 🌡🔥,1548175,2018/06/16
avanoellemosley,Art,Interviews|Art,6660945962275441925,oops I already got banned but y’all I’m gonna go live come play this with me,1425367,2019/02/23
avanoellemosley,Art,Interviews|Art,6720745125275782406,someone tell me I’m not the only one,1405174,2019/08/03
avanoellemosley,Art,Interviews|Art,6932100238639435013,hghggg its so hard to explain in such short time lmaooo #arttok #prismacolor #prismacolorpencils #drawingtutorial #realisticdrawing #realismdrawing,1260258,2021/02/23
avanoellemosley,Art,Interviews|Art,6877594552337747205,PETITION TO MAKE SCHOOL DESKS BIGGER PLS MY BIG BODY IS UNCOMFY,1258247,2020/09/29
avanoellemosley,Art,Interviews|Art,6651228871490276613,lmao I tried to clean my room and then forgot I was recording and played roblox. make me famous uwu,1150979,2019/01/28
avanoellemosley,Art,Interviews|Art,6599280717476138245,wow this took forever to make,1147725,2018/09/10
avanoellemosley,Art,Interviews|Art,6878743383918021893,reposting my most popular tiktoks: this was 100% fake i knew the camera was there the whole time,1117016,2020/10/02
avanoellemosley,Art,Interviews|Art,6539212054098629647,uh so send this to ur crush I guess (I’m so trendy omg) ,1078879,2018/04/01
avanoellemosley,Art,Interviews|Art,6769726879038557445,pov: ur world goes black and white when ur soulmate dies. (ik this kinda cringey but go off ig),1065216,2019/12/13
avanoellemosley,Art,Interviews|Art,6776055798930967813,das a true story too it was right before work and then i was late smh,1064509,2019/12/30
avanoellemosley,Art,Interviews|Art,6877234105562549509,JUST THINK ME N MY SPOUSE AND MY DOG AND NOBODY ELSE 😻,1062443,2020/09/28
avanoellemosley,Art,Interviews|Art,6707983322212994310,let’s hope my mom sees this and buys me stuff 😈😈😈😈😈🤘🏼🤘🏼🤘🏼🤘🏼,963285,2019/06/30
avanoellemosley,Art,Interviews|Art,6601846225870261510,▀▄▀▄▀▄   🎀  𝓌𝒽𝓎 𝓉𝒽𝑒 𝒽𝑒𝒸𝓀 𝒹𝒾𝒹 𝐼 𝒹o 𝓉𝒽𝒾𝓈  🎀   ▄▀▄▀▄▀,955217,2018/09/17
avanoellemosley,Art,Interviews|Art,6570711052818844933,what’s the most m00d thing in this whole video,935645,2018/06/25
avanoellemosley,Art,Interviews|Art,6760315094137179397,u have lost the game if youre reading this btw,827523,2019/11/18
avanoellemosley,Art,Interviews|Art,6771153742176767238,pov: youre 5 years old and your mom is making you go to ballet even though u wanna play outside,779944,2019/12/17
avanoellemosley,Art,Interviews|Art,6796855328156830981,this has been a question i have been wondering for years but every time i leave the shower i always forget to make a tiktok about it,771677,2020/02/24
avanoellemosley,Art,Interviews|Art,6907041905108946182,"I SPED UP THE FOOTAGE 10,000% AHHHHH #arttok #foryoupage #fyp #foryou #smallartist #tutorial #drawingtutorial #drawingtips #prismacolor #arttutorials",670959,2020/12/17
avanoellemosley,Art,Interviews|Art,6847184315353140486,and there are funny men too can we all just literally shut tf up,599245,2020/07/09
blakeobk,Art,Education|Art|Animation_Cartoon,6940644346257591558,#sponsored  Big thank you to @mountaindew! I had lots of fun participating in the #HappyLittleDew Challenge! Have some fun and try it out! 🎨🗻 #Ad,3917698,2021/03/18
blakeobk,Art,Education|Art|Animation_Cartoon,6867523213274926342,#HowToDraw Black Hair Styles Pt. 1 🙌🏾 #LearnOnTikTok #TikTokPartner #ArtTutorial #BLM,3462632,2020/09/02
blakeobk,Art,Education|Art|Animation_Cartoon,6870442209662094597,#HowToDraw Black Hair Styles Pt. 7👏🏾 #LearnOnTikTok #TikTokPartner #ArtTutorial #BlackTikTok,1217450,2020/09/09
blakeobk,Art,Education|Art|Animation_Cartoon,6868645142581021958,#HowToDraw Black Hair Styles Pt. 4💅🏾 #LearnOnTikTok #TikTokPartner#ArtTutorial #BlackTikTok,674369,2020/09/05
blakeobk,Art,Education|Art|Animation_Cartoon,6887756812615961861,#HowToDraw Eyes pt.2 👁👄👁 #ArtTutorial #BlackTikTok #MeLeaving #TikTokArt,653726,2020/10/26
blakeobk,Art,Education|Art|Animation_Cartoon,6873807662392331526,#HowToDraw Characters pt.1 🙌🏾 #LearnOnTikTok #TikTokPartner #ArtTutorial #BlackTikTok,587723,2020/09/18
blakeobk,Art,Education|Art|Animation_Cartoon,6885111018603678981,#HowToDraw Characters pt.1 😠 *Bonus* #ArtTutorial #LearnOnTikTok #TikTokPartner #HalloweenAtHome,360886,2020/10/19
blakeobk,Art,Education|Art|Animation_Cartoon,6867862302230727941,#HowToDraw Black Hair Styles Pt. 2🤘🏾 #LearnOnTikTok #TikTokPartner#ArtTutorial #BLM,332315,2020/09/02
blakeobk,Art,Education|Art|Animation_Cartoon,6873807972867378437,#HowToDraw Characters pt.2 🥺 #LearnOnTikTok #TikTokPartner #ArtTutorial #BlackTikTok #greenscreen,279791,2020/09/18
blakeobk,Art,Education|Art|Animation_Cartoon,6872296723398626566,#HowToDraw Black Hair Styles Pt.9💖 #LearnOnTikTok #TikTokPartner #ArtTutorial #BlackTikTok,262092,2020/09/14
blakeobk,Art,Education|Art|Animation_Cartoon,6868249795442593029,#HowToDraw Black Hair Styles Pt. 3🙏🏾 #LearnOnTikTok #TikTokPartner#ArtTutorial #BLM,254972,2020/09/03
blakeobk,Art,Education|Art|Animation_Cartoon,6871160488428883206,#HowToDraw Black Hair Styles Pt.8🤚🏾 #LearnOnTikTok #TikTokPartner #ArtTutorial #BlackTikTok,248779,2020/09/11
blakeobk,Art,Education|Art|Animation_Cartoon,6909814502284397830,Reply to @popcornartweeb83 #HowToDraw Characters pt.🎄 #ArtTutorial #LearnOnTikTok #BlackTikTok #Christmas,232263,2020/12/25
blakeobk,Art,Education|Art|Animation_Cartoon,6869683522731314437,#HowToDraw Black Hair Styles Pt. 6🤞🏾 #LearnOnTikTok #TikTokPartner #ArtTutorial #BlackTikTok,212752,2020/09/07
blakeobk,Art,Education|Art|Animation_Cartoon,6874032784705457413,Reply to @juvialover101 #HowToDraw Characters pt.1 *BONUS* 💖#LearnOnTikTok #TikTokPartner #BlackTikTok #ArtTutorial,208680,2020/09/19
blakeobk,Art,Education|Art|Animation_Cartoon,6869022990139526405,#HowToDraw Black Hair Styles Pt. 5👏🏾 #LearnOnTikTok #TikTokPartner #ArtTutorial #BlackTikTok,205018,2020/09/06
blakeobk,Art,Education|Art|Animation_Cartoon,6875925246818536709,Reply to @_orphxc #HowToDraw Characters pt.1 *BONUS*⏢ #LearnOnTikTok #TikTokPartner #ArtTutorial #BlackTikTok,186936,2020/09/24
blakeobk,Art,Education|Art|Animation_Cartoon,6889797973673282822,#HowToDraw Black Hair Styles pt.22🍥🎃 #Halloween #LearnOnTikTok #TikTokPartner #ArtTutorial,185708,2020/11/01
blakeobk,Art,Education|Art|Animation_Cartoon,6885083795675024645,#HowToDraw Black Hair Styles pt.15 🎃 #ArtTutorial #TikTokPartner #LearnOnTikTok #HalloweenAtHome,181554,2020/10/19
blakeobk,Art,Education|Art|Animation_Cartoon,6889026093278350598,#HowToDraw Black Hair Styles pt.19 🎪 #LearnOnTikTok #TikTokPartner #BlackTikTok #ArtTutorial #TimeWarpScan,170658,2020/10/30
blakeobk,Art,Education|Art|Animation_Cartoon,6879197523571936517,#HowToDraw Black Hair Styles pt.13💚 #LearnOnTikTok #TikTokPartner #BlackTikTok #HalloweenAtHome,165947,2020/10/03
blakeobk,Art,Education|Art|Animation_Cartoon,6882504863654120710,#HowToDraw Hands pt.2 👍🏾 #ArtTutorial #LearnOnTikTok #TikTokPartner #BlackTikTok,164804,2020/10/12
blakeobk,Art,Education|Art|Animation_Cartoon,6888640736938462470,#HowToDraw Black Hair Styles pt. 18 🔪 #LearnOnTikTok #TikTokPartner #MyCostume #ArtTutorial,152351,2020/10/28
blakeobk,Art,Education|Art|Animation_Cartoon,6882031163234405638,#HowToDraw Hands pt.1 😅🤚🏾 #LearnOnTikTok #TikTokPartner #ArtTutorial #HalloweenAtHome,141929,2020/10/11
blakeobk,Art,Education|Art|Animation_Cartoon,6876486150429707526,#HowToDraw Characters pt.5 👄 #LearnOnTikTok #TikTokPartner #ArtTutorial #BlackTikTok,139488,2020/09/26
blakeobk,Art,Education|Art|Animation_Cartoon,6889780026154257670,#HowToDraw Black Hair Styles pt.21 🌊🎃 #MyCostume #LearnOnTikTok #TikTokPartner #ArtTutorial,138436,2020/11/01
blakeobk,Art,Education|Art|Animation_Cartoon,6874755711365025030,#HowToDraw Characters pt.2 👁  #LearnOnTikTok #TikTokPartner #ArtTutorial #BlackTikTok,137031,2020/09/21
blakeobk,Art,Education|Art|Animation_Cartoon,6878635864868572422,#HowToDraw Black Hair Styles pt.11 🦇 #LearnOnTikTok #TikTokPartner #BlackTikTok #HalloweenAtHome,135130,2020/10/01
blakeobk,Art,Education|Art|Animation_Cartoon,6879859603719408902,#HowToDraw Black Hair Styles pt.14 🧛🏾 #LearnOnTikTok #TikTokPartner #BlackTikTok #HalloweenAtHome,131631,2020/10/05
blakeobk,Art,Education|Art|Animation_Cartoon,6889744881821043974,#HowToDraw Black Hair Styles pt.20 🦎🎃 #HalloweenAtHome #TikTokPartner #LearnOnTikTok #ArtTutorial,125057,2020/10/31
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6832024431875853573,These colors are so bright! I can’t with till you all see what I’m going to do with these tops! #tiedye #mywayorthehighway #diy #fyp #gypsydyes,22447317,2020/05/29
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6861224043383639302,Here is another quick guide to a cool swirl. #tiedye #tutorial #stillyoung #fyp #diy #SuperlativeSmiles #stepintolove #tiedyetutorial #tiedyecompany,2710779,2020/08/16
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6823171120640904453,this one took a couple days. But I love the results! #tiedye #reversedye #tiedyechallenge #reversetiedye #art #diy #may4th #maythe4thbewithyou,1521630,2020/05/05
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6823565724896873734,My Mother’s Day gift! A beautiful mandala beach wrap. #beachwrap #mandala #tiedye #tiedyechallenge #summervibes #diy #vibewithme #alwayslearning,998792,2020/05/06
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6832317283436743942,Here’s for all the people who said I used too much blue. #gypsydyes #tiedye #diy #fyp #lovemyjob,903831,2020/05/30
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6826127037875473669,I loveee how this bag came out!! #tiedye #rainbow #fyp #dit #colorful #purse #fashion #bag #tiedyebag #gypsydyes,781818,2020/05/13
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6833641240295165190,Late night relaxation video.. who doesn’t love this song? #ArtSkills #tiedye #gypsydyes #rainbow #lovemyjob,653176,2020/06/02
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6832884567544696069,Here is a more even distribution of colors for everyone 🤷🏻‍♀️ #tiedye #gypsydyes #diy #fyp #reggae #rasta,538626,2020/05/31
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6833749029462019333,Here are the results of my rainbow leggings. They look super cute! #HealthyLiving #artskills #tiedye #gypsydyes #rainbow #lovemyjob,507515,2020/06/02
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6821349233128492293,Another ice dye for the books #Icedye #tiedye #tiedyeswirl #diy #dye #learnfromme #tiedyechallenge,488160,2020/04/30
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6833363429709974790,If you guys wants your Rasta inspired T-shirt go follow my insta and DM me your request and size :) #tiedye #ReplyToComments #reggae #rastafari,463748,2020/06/01
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6833105893651909894,My ice dye jumpsuit. It’s on my Etsy shop now for someone to snatch! #tiedye #gypsydyes #diy #fyp #ReplyToComments #lovemyjob #SpaceForceWalk,418353,2020/06/01
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6854305780179422469,Super excited for my pastel ice dye beach wrap! #tiedye #icedye #FashionEssentials #NobodyNeedsToKnow #TooManyShoes #GreekFreakOut #beach #diy #fyp,379395,2020/07/28
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6831201029028072710,Tie dye is always trial and error. But when the colors come out this vibrant I’m so happy! #ratethings #tiedye #fyp #diy #TheHighNote #gypsydyes,324853,2020/05/27
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6831204532949765381,Another jumpsuit for the summer! #tiedye #fyp #diy #gypsydyes #ratethings #TheHighNote #tiedyehippie,323001,2020/05/27
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6833973124745153798,Socks! DM me on my Etsy or insta for your orders! #socks #tiedye #HealthyLiving #diy #fyp #gypsydyes #lovemyjob,322093,2020/06/03
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6834531289744346374,Here is a requested long sleeve someone asked me to make them. I always love special orders. They come out so pretty! #NotOneThing #tiedye #diy #fyp,319796,2020/06/05
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6834907396662496518,These are up on my Etsy shop now. Link in bio! #upcycling #tiedye #diy #NotOneThing #fyp #lovemyjob #art,284219,2020/06/06
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6848403596208377094,Two swirl Ice dye Ts. These will be avilable to shop for tomorrow. Etsy shop link in my bio. #ColorCustomizer #tiedye #FashionFavorites #icedye #diy,280105,2020/07/12
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6835678809807703302,Another requested top! Keep the requests coming! DM me on insta or my Etsy shop to get your request in today! #tiedye #diy #fyp #lovemyjob #art #dye,260819,2020/06/08
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6851616183989308677,My twin fibers are ready for a new home. Check out the shop! Link in bio #duvet #tiedye #WhatsUpDocChallenge #LetsFaceIt #PokemonGO #fyp #diy #bedding,243619,2020/07/21
bluecrush27,Art,Art|DIY_Life_Hacks|Outfit,6854865494458060037,Matching T shirts for mother daughter #tiedye #icedye #NatureVibes #SummerWorkout #diy #fyp #smallbiz #smallbusiness #tiedyetutorial #tiedyecompany,243113,2020/07/29
